3P3C:	HEADER    HYDROLASE                               04-OCT-10   3P3C              
4LHS:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   01-JUL-13   4LHS              
2JIS:	HEADER    LYASE                                   30-JUN-07   2JIS              
4GXW:	HEADER    HYDROLASE                               04-SEP-12   4GXW              
3T0H:	HEADER    CHAPERONE                               20-JUL-11   3T0H              
3K7I:	HEADER    SIGNALING PROTEIN                       13-OCT-09   3K7I              
4F87:	HEADER    ANTIMICROBIAL PROTEIN, VIRAL PROTEIN    17-MAY-12   4F87              
3H87:	HEADER    TOXIN/ANTITOXIN                         28-APR-09   3H87              
3K7P:	HEADER    ISOMERASE                               13-OCT-09   3K7P              
1SBY:	HEADER    OXIDOREDUCTASE                          11-FEB-04   1SBY              
3I7M:	HEADER    HYDROLASE                               08-JUL-09   3I7M              
1NWZ:	HEADER    SIGNALING PROTEIN                       07-FEB-03   1NWZ              
2ZA4:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           01-OCT-07   2ZA4              
2W91:	HEADER    HYDROLASE                               21-JAN-09   2W91              
4LVF:	HEADER    TRANSFERASE/TRANSFERASE INHIBITOR       26-JUL-13   4LVF              
4PLZ:	HEADER    OXIDOREDUCTASE                          20-MAY-14   4PLZ              
3U7Z:	HEADER    METAL BINDING PROTEIN                   14-OCT-11   3U7Z              
1KMT:	HEADER    PROTEIN BINDING                         17-DEC-01   1KMT              
3HNY:	HEADER    BLOOD CLOTTING                          01-JUN-09   3HNY              
1J77:	HEADER    OXIDOREDUCTASE                          15-MAY-01   1J77              
3W19:	HEADER    MEMBRANE PROTEIN/INHIBITOR              13-NOV-12   3W19              
4RZ9:	HEADER    RNA BINDING PROTEIN                     19-DEC-14   4RZ9              
2QED:	HEADER    HYDROLASE                               25-JUN-07   2QED              
5U4H:	HEADER    LIPID-BINDING PROTEIN                   04-DEC-16   5U4H              
2VB1:	HEADER    HYDROLASE                               05-SEP-07   2VB1              
3URR:	HEADER    TRANSFERASE                             22-NOV-11   3URR              
5C9O:	HEADER    SUGAR BINDING PROTEIN                   28-JUN-15   5C9O              
4ZBO:	HEADER    LYASE                                   15-APR-15   4ZBO              
5IDV:	HEADER    TRANSPORT PROTEIN                       24-FEB-16   5IDV              
3C9A:	HEADER    HORMONE/SIGNALING PROTEIN               15-FEB-08   3C9A              
1RV9:	HEADER    UNKNOWN FUNCTION                        13-DEC-03   1RV9              
4EVU:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   26-APR-12   4EVU              
2QE8:	HEADER    HYDROLASE                               25-JUN-07   2QE8              
1JG1:	HEADER    TRANSFERASE                             22-JUN-01   1JG1              
5IDB:	HEADER    SUGAR BINDING PROTEIN                   24-FEB-16   5IDB              
1U07:	HEADER    PROTEIN TRANSPORT                       13-JUL-04   1U07              
1C4Q:	HEADER    TOXIN                                   31-AUG-99   1C4Q              
1PF3:	HEADER    OXIDOREDUCTASE                          23-MAY-03   1PF3              
3UR8:	HEADER    HYDROLASE                               21-NOV-11   3UR8              
3H8G:	HEADER    HYDROLASE                               29-APR-09   3H8G              
2CDP:	HEADER    HYDROLASE                               26-JAN-06   2CDP              
3WZ3:	HEADER    UNKNOWN FUNCTION                        18-SEP-14   3WZ3              
3S9X:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   02-JUN-11   3S9X              
3PUC:	HEADER    TRANSFERASE                             04-DEC-10   3PUC              
1W5R:	HEADER    TRANSFERASE                             09-AUG-04   1W5R              
3DFG:	HEADER    RECOMBINATION                           12-JUN-08   3DFG              
2IC6:	HEADER    VIRAL PROTEIN                           12-SEP-06   2IC6              
2CDC:	HEADER    OXIDOREDUCTASE                          23-JAN-06   2CDC              
4OQV:	HEADER    OXIDOREDUCTASE/OXIDOREDUCTASE INHIBITOR 10-FEB-14   4OQV              
4KBX:	HEADER    UNKNOWN FUNCTION                        24-APR-13   4KBX              
3LD7:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   12-JAN-10   3LD7              
1M22:	HEADER    HYDROLASE                               21-JUN-02   1M22              
3WH2:	HEADER    IMMUNE SYSTEM                           21-AUG-13   3WH2              
3WH1:	HEADER    HYDROLASE                               21-AUG-13   3WH1              
2GJ4:	HEADER    TRANSFERASE                             30-MAR-06   2GJ4              
2GJ3:	HEADER    TRANSFERASE                             30-MAR-06   2GJ3              
2WWX:	HEADER    PROTEIN TRANSPORT                       30-OCT-09   2WWX              
5FYP:	HEADER    HYDROLASE                               09-MAR-16   5FYP              
1N3L:	HEADER    LIGASE                                  28-OCT-02   1N3L              
2UU8:	HEADER    LECTIN                                  01-MAR-07   2UU8              
5T3B:	HEADER    HYDROLASE                               25-AUG-16   5T3B              
2HHC:	HEADER    TRANSFERASE                             28-JUN-06   2HHC              
5FYD:	HEADER    OXIDOREDUCTASE                          07-MAR-16   5FYD              
2WWE:	HEADER    TRANSFERASE                             22-OCT-09   2WWE              
1IQZ:	HEADER    ELECTRON TRANSPORT                      30-AUG-01   1IQZ              
2AAC:	HEADER    TRANSCRIPTION FACTOR                    31-OCT-96   2AAC              
5DKX:	HEADER    HYDROLASE                               04-SEP-15   5DKX              
3S44:	HEADER    TRANSFERASE                             18-MAY-11   3S44              
5AHK:	HEADER    TRANSFERASE                             06-FEB-15   5AHK              
3D0J:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   01-MAY-08   3D0J              
1YC5:	HEADER    HYDROLASE                               21-DEC-04   1YC5              
3ULT:	HEADER    ANTIFREEZE PROTEIN                      11-NOV-11   3ULT              
2HQX:	HEADER    TRANSCRIPTION                           19-JUL-06   2HQX              
2F46:	HEADER    HYDROLASE                               22-NOV-05   2F46              
3ULJ:	HEADER    DNA BINDING PROTEIN                     10-NOV-11   3ULJ              
1M2D:	HEADER    ELECTRON TRANSPORT                      22-JUN-02   1M2D              
3GWI:	HEADER    HYDROLASE                               01-APR-09   3GWI              
2V4X:	HEADER    VIRAL PROTEIN                           30-SEP-08   2V4X              
1S29:	HEADER    RNA BINDING PROTEIN                     08-JAN-04   1S29              
3A57:	HEADER    TOXIN                                   03-AUG-09   3A57              
4OQ9:	HEADER    VIRUS/RNA                               07-FEB-14   4OQ9              
3D06:	HEADER    TRANSCRIPTION                           01-MAY-08   3D06              
3VJ9:	HEADER    TRANSFERASE                             14-OCT-11   3VJ9              
3TJM:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           24-AUG-11   3TJM              
3HR6:	HEADER    STRUCTURAL PROTEIN, CELL ADHESION       08-JUN-09   3HR6              
3RRI:	HEADER    METAL BINDING PROTEIN                   29-APR-11   3RRI              
4ZLF:	HEADER    TRANSFERASE                             01-MAY-15   4ZLF              
1KAF:	HEADER    TRANSCRIPTION                           01-NOV-01   1KAF              
4ZLD:	HEADER    RNA BINDING PROTEIN/RNA                 01-MAY-15   4ZLD              
5FOT:	HEADER    HYDROLASE                               26-NOV-15   5FOT              
5CWH:	HEADER    DE NOVO PROTEIN                         28-JUL-15   5CWH              
4HGU:	HEADER    HYDROLASE INHIBITOR                     08-OCT-12   4HGU              
4S28:	HEADER    LYASE                                   19-JAN-15   4S28              
2Q3T:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   30-MAY-07   2Q3T              
4M8A:	HEADER    HYDROLASE                               13-AUG-13   4M8A              
5E4B:	HEADER    LYASE                                   05-OCT-15   5E4B              
2YNA:	HEADER    HYDROLASE                               13-OCT-12   2YNA              
3MST:	HEADER    TRANSPORT PROTEIN                       29-APR-10   3MST              
5CEG:	HEADER    TOXIN                                   06-JUL-15   5CEG              
1AHO:	HEADER    NEUROTOXIN                              08-APR-97   1AHO              
3G16:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   29-JAN-09   3G16              
5CEC:	HEADER    PROTEIN BINDING                         06-JUL-15   5CEC              
4Y2F:	HEADER    TRANSFERASE                             09-FEB-15   4Y2F              
4L0N:	HEADER    TRANSFERASE                             31-MAY-13   4L0N              
2JLI:	HEADER    PROTEIN TRANSPORT                       09-SEP-08   2JLI              
2VLA:	HEADER    HYDROLASE                               11-JAN-08   2VLA              
1AH7:	HEADER    HYDROLASE                               14-APR-97   1AH7              
5PG1:	HEADER    DNA BINDING PROTEIN                     03-FEB-17   5PG1              
2O90:	HEADER    LYASE                                   12-DEC-06   2O90              
2PIE:	HEADER    LIGASE                                  13-APR-07   2PIE              
3NBC:	HEADER    SUGAR BINDING PROTEIN                   03-JUN-10   3NBC              
5LUS:	HEADER    HYDROLASE                               09-SEP-16   5LUS              
2GXQ:	HEADER    HYDROLASE                               09-MAY-06   2GXQ              
5CKL:	HEADER    TRANSFERASE                             15-JUL-15   5CKL              
4H5I:	HEADER    PROTEIN TRANSPORT                       18-SEP-12   4H5I              
4M82:	HEADER    HYDROLASE                               12-AUG-13   4M82              
3GRD:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   25-MAR-09   3GRD              
5B8D:	HEADER    HYDROLASE                               14-JUN-16   5B8D              
1XQO:	HEADER    LYASE                                   13-OCT-04   1XQO              
3NBM:	HEADER    TRANSFERASE                             03-JUN-10   3NBM              
2YN0:	HEADER    TRANSCRIPTION                           11-OCT-12   2YN0              
2X2S:	HEADER    CELL ADHESION                           15-JAN-10   2X2S              
3CZX:	HEADER    HYDROLASE                               30-APR-08   3CZX              
2WE5:	HEADER    TRANSFERASE                             27-MAR-09   2WE5              
1UI0:	HEADER    HYDROLASE                               14-JUL-03   1UI0              
4W7W:	HEADER    HYDROLASE                               22-AUG-14   4W7W              
4BOQ:	HEADER    HYDROLASE                               22-MAY-13   4BOQ              
4OQP:	HEADER    TRANSCRIPTION                           10-FEB-14   4OQP              
4BOU:	HEADER    HYDROLASE                               22-MAY-13   4BOU              
1UTE:	HEADER    HYDROLASE                               18-JAN-99   1UTE              
3C9U:	HEADER    TRANSFERASE                             18-FEB-08   3C9U              
3A5F:	HEADER    LYASE                                   06-AUG-09   3A5F              
4YDR:	HEADER    OXIDOREDUCTASE                          23-FEB-15   4YDR              
1YQS:	HEADER    HYDROLASE                               02-FEB-05   1YQS              
3TJ8:	HEADER    METAL BINDING PROTEIN                   24-AUG-11   3TJ8              
2BDR:	HEADER    HYDROLASE                               20-OCT-05   2BDR              
4XZF:	HEADER    DNA BINDING PROTEIN/DNA                 04-FEB-15   4XZF              
1GV9:	HEADER    CARBOHYDRATE BINDING                    07-FEB-02   1GV9              
4QKD:	HEADER    OXIDOREDUCTASE                          06-JUN-14   4QKD              
4DQJ:	HEADER    HYDROLASE                               16-FEB-12   4DQJ              
2RIL:	HEADER    OXIDOREDUCTASE                          11-OCT-07   2RIL              
4RY1:	HEADER    TRANSPORT PROTEIN                       12-DEC-14   4RY1              
5CWG:	HEADER    DE NOVO PROTEIN                         28-JUL-15   5CWG              
4QBO:	HEADER    HYDROLASE                               08-MAY-14   4QBO              
4EMT:	HEADER    MEMBRANE PROTEIN                        12-APR-12   4EMT              
4NES:	HEADER    ISOMERASE                               30-OCT-13   4NES              
3SZY:	HEADER    HYDROLASE                               19-JUL-11   3SZY              
1F46:	HEADER    CELL CYCLE                              07-JUN-00   1F46              
4U89:	HEADER    TRANSFERASE                             01-AUG-14   4U89              
4CGS:	HEADER    TRANSCRIPTION                           26-NOV-13   4CGS              
4NEC:	HEADER    TRANSFERASE/ANTIBIOTIC                  29-OCT-13   4NEC              
5TW9:	HEADER    LIPID-BINDING PROTEIN                   11-NOV-16   5TW9              
3L1N:	HEADER    LIPID BINDING PROTEIN                   14-DEC-09   3L1N              
1SVF:	HEADER    VIRAL PROTEIN                           27-FEB-99   1SVF              
1ISU:	HEADER    ELECTRON TRANSFER(IRON-SULFUR PROTEIN)  09-SEP-92   1ISU              
5GGN:	HEADER    SUGAR BINDING PROTEIN                   16-JUN-16   5GGN              
4RUQ:	HEADER    SUGAR BINDING PROTEIN                   21-NOV-14   4RUQ              
3UID:	HEADER    UNKNOWN FUNCTION                        04-NOV-11   3UID              
4TR6:	HEADER    DNA BINDING PROTEIN                     14-JUN-14   4TR6              
4RUW:	HEADER    HYDROLASE                               23-NOV-14   4RUW              
5IWH:	HEADER    HYDROLASE                               22-MAR-16   5IWH              
3SZV:	HEADER    MEMBRANE PROTEIN                        19-JUL-11   3SZV              
4LIX:	HEADER    ISOMERASE                               04-JUL-13   4LIX              
3L1W:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   14-DEC-09   3L1W              
4J0D:	HEADER    HYDROLASE                               30-JAN-13   4J0D              
2GZ4:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   10-MAY-06   2GZ4              
2VQ2:	HEADER    STRUCTURAL PROTEIN                      10-MAR-08   2VQ2              
4RU3:	HEADER    CELL INVASION                           18-NOV-14   4RU3              
5EYR:	HEADER    TRANSCRIPTION                           25-NOV-15   5EYR              
3O7B:	HEADER    TRANSFERASE                             30-JUL-10   3O7B              
5GUI:	HEADER    CHAPERONE                               29-AUG-16   5GUI              
3CHM:	HEADER    PLANT PROTEIN                           10-MAR-08   3CHM              
3CHJ:	HEADER    METAL BINDING PROTEIN                   10-MAR-08   3CHJ              
3GAE:	HEADER    NUCLEAR PROTEIN                         17-FEB-09   3GAE              
5C2U:	HEADER    TRANSPORT PROTEIN                       16-JUN-15   5C2U              
4P7X:	HEADER    OXIDOREDUCTASE                          28-MAR-14   4P7X              
1GVP:	HEADER    DNA-BINDING PROTEIN                     26-FEB-97   1GVP              
4U8F:	HEADER    ISOMERASE                               03-AUG-14   4U8F              
2P0N:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   28-FEB-07   2P0N              
2IT2:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   18-OCT-06   2IT2              
2P0S:	HEADER    TRANSPORT PROTEIN                       01-MAR-07   2P0S              
4P7O:	HEADER    HYDROLASE                               27-MAR-14   4P7O              
4ZBG:	HEADER    TRANSFERASE                             14-APR-15   4ZBG              
4DQ9:	HEADER    TRANSPORT PROTEIN                       15-FEB-12   4DQ9              
4DQ6:	HEADER    TRANSFERASE                             15-FEB-12   4DQ6              
4CG1:	HEADER    HYDROLASE                               20-NOV-13   4CG1              
4ZBH:	HEADER    IMMUNE SYSTEM                           14-APR-15   4ZBH              
2XVM:	HEADER    TRANSFERASE                             26-OCT-10   2XVM              
4X5P:	HEADER    SUGAR BINDING PROTEIN                   05-DEC-14   4X5P              
2VCL:	HEADER    OXIDOREDUCTASE                          25-SEP-07   2VCL              
4XCB:	HEADER    OXIDOREDUCTASE                          17-DEC-14   4XCB              
4AE7:	HEADER    HYDROLASE                               09-JAN-12   4AE7              
4B1M:	HEADER    HYDROLASE                               11-JUL-12   4B1M              
2ABS:	HEADER    SIGNALING PROTEIN,TRANSFERASE           16-JUL-05   2ABS              
1C5E:	HEADER    VIRAL PROTEIN                           18-NOV-99   1C5E              
5KLE:	HEADER    SUGAR BINDING PROTEIN                   24-JUN-16   5KLE              
5KLA:	HEADER    RNA-BINDING PROTEIN/RNA                 23-JUN-16   5KLA              
4WE2:	HEADER    STRUCTURAL PROTEIN                      09-SEP-14   4WE2              
4B1Y:	HEADER    STRUCTURAL PROTEIN                      12-JUL-12   4B1Y              
2OFC:	HEADER    SUGAR BINDING PROTEIN                   03-JAN-07   2OFC              
2CCQ:	HEADER    GLYCOPROTEIN                            17-JAN-06   2CCQ              
3PF6:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   28-OCT-10   3PF6              
2CCV:	HEADER    LECTIN                                  18-JAN-06   2CCV              
4PSF:	HEADER    PROTEIN BINDING                         07-MAR-14   4PSF              
2A3N:	HEADER    SUGAR BINDING PROTEIN                   25-JUN-05   2A3N              
3KE7:	HEADER    ISOMERASE                               24-OCT-09   3KE7              
3M66:	HEADER    TRANSCRIPTION                           15-MAR-10   3M66              
4XD1:	HEADER    TRANSFERASE                             18-DEC-14   4XD1              
4FK9:	HEADER    HYDROLASE                               13-JUN-12   4FK9              
4Z7X:	HEADER    OXIDOREDUCTASE                          08-APR-15   4Z7X              
2XJP:	HEADER    CELL ADHESION                           06-JUL-10   2XJP              
4PSY:	HEADER    OXIDOREDUCTASE                          08-MAR-14   4PSY              
3S6E:	HEADER    RNA BINDING PROTEIN                     25-MAY-11   3S6E              
3S6F:	HEADER    TRANSFERASE                             25-MAY-11   3S6F              
3M6Z:	HEADER    ISOMERASE                               16-MAR-10   3M6Z              
4ZPC:	HEADER    TRANSCRIPTION                           07-MAY-15   4ZPC              
3FGH:	HEADER    TRANSCRIPTION                           06-DEC-08   3FGH              
4A02:	HEADER    CHITIN BINDING PROTEIN                  07-SEP-11   4A02              
4XDX:	HEADER    CYTOKINE                                20-DEC-14   4XDX              
3MJO:	HEADER    OXIDOREDUCTASE                          13-APR-10   3MJO              
2CC6:	HEADER    FLAVOPROTEIN                            12-JAN-06   2CC6              
3PFT:	HEADER    OXIDOREDUCTASE                          29-OCT-10   3PFT              
4XDU:	HEADER    TRANSFERASE                             20-DEC-14   4XDU              
3KEV:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   26-OCT-09   3KEV              
2ZPT:	HEADER    TRANSFERASE                             28-JUL-08   2ZPT              
3RM3:	HEADER    HYDROLASE                               20-APR-11   3RM3              
3OFG:	HEADER    CHAPERONE                               14-AUG-10   3OFG              
3PFB:	HEADER    HYDROLASE                               28-OCT-10   3PFB              
2A35:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   23-JUN-05   2A35              
3PFG:	HEADER    TRANSFERASE                             28-OCT-10   3PFG              
2ZPM:	HEADER    HYDROLASE                               17-JUL-08   2ZPM              
3PFE:	HEADER    HYDROLASE                               28-OCT-10   3PFE              
4PS6:	HEADER    TOXIN                                   06-MAR-14   4PS6              
3KS3:	HEADER    LYASE                                   20-NOV-09   3KS3              
2OPL:	HEADER    UNKNOWN FUNCTION                        29-JAN-07   2OPL              
3FGV:	HEADER    OXIDOREDUCTASE                          08-DEC-08   3FGV              
4C2V:	HEADER    TRANSFERASE/CELL CYCLE                  20-AUG-13   4C2V              
1TGR:	HEADER    HORMONE/GROWTH FACTOR                   29-MAY-04   1TGR              
3W61:	HEADER    METAL TRANSPORT                         10-FEB-13   3W61              
4DZI:	HEADER    HYDROLASE                               01-MAR-12   4DZI              
1SQS:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   19-MAR-04   1SQS              
1ATG:	HEADER    BINDING PROTEIN                         14-AUG-97   1ATG              
4EU9:	HEADER    TRANSFERASE                             25-APR-12   4EU9              
3WUR:	HEADER    GENE REGULATION                         02-MAY-14   3WUR              
4WEE:	HEADER    METAL BINDING PROTEIN                   09-SEP-14   4WEE              
1HDO:	HEADER    BILIVERDIN-IX BETA REDUCTASE            16-NOV-00   1HDO              
2VC8:	HEADER    PROTEIN-BINDING                         19-SEP-07   2VC8              
1FP2:	HEADER    TRANSFERASE                             29-AUG-00   1FP2              
3IIS:	HEADER    PHOTOSYNTHESIS                          03-AUG-09   3IIS              
4NSV:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           29-NOV-13   4NSV              
1MN8:	HEADER    VIRAL PROTEIN                           05-SEP-02   1MN8              
2WNK:	HEADER    MEMBRANE PROTEIN                        09-JUL-09   2WNK              
3DSK:	HEADER    LYASE                                   12-JUL-08   3DSK              
4J7Q:	HEADER    LIPID TRANSPORT                         14-FEB-13   4J7Q              
4J7N:	HEADER    HYDROLASE                               13-FEB-13   4J7N              
1JF4:	HEADER    OXYGEN STORAGE/TRANSPORT                20-JUN-01   1JF4              
5DJH:	HEADER    HYDROLASE                               02-SEP-15   5DJH              
3LM3:	HEADER    UNKNOWN FUNCTION                        29-JAN-10   3LM3              
3JSY:	HEADER    RIBOSOMAL PROTEIN                       11-SEP-09   3JSY              
3ZZY:	HEADER    PROTEIN BINDING                         06-SEP-11   3ZZY              
4EDH:	HEADER    TRANSFERASE                             27-MAR-12   4EDH              
5M1M:	HEADER    VIRAL PROTEIN                           09-OCT-16   5M1M              
3ZZP:	HEADER    RIBOSOMAL PROTEIN                       02-SEP-11   3ZZP              
1VE4:	HEADER    TRANSFERASE                             27-MAR-04   1VE4              
2OLM:	HEADER    HYDROLASE REGULATOR                     19-JAN-07   2OLM              
3GNL:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   17-MAR-09   3GNL              
3WIW:	HEADER    HYDROLASE                               26-SEP-13   3WIW              
3BI1:	HEADER    HYDROLASE                               29-NOV-07   3BI1              
3JS8:	HEADER    OXIDOREDUCTASE                          09-SEP-09   3JS8              
3LMZ:	HEADER    ISOMERASE                               01-FEB-10   3LMZ              
1WVF:	HEADER    OXIDOREDUCTASE                          15-DEC-04   1WVF              
3Q6B:	HEADER    PROTEIN BINDING                         31-DEC-10   3Q6B              
1TQG:	HEADER    TRANSFERASE                             17-JUN-04   1TQG              
3WI9:	HEADER    OXIDOREDUCTASE                          09-SEP-13   3WI9              
1MY7:	HEADER    TRANSCRIPTION                           03-OCT-02   1MY7              
1JFB:	HEADER    OXIDOREDUCTASE                          20-JUN-01   1JFB              
2RHF:	HEADER    HYDROLASE                               09-OCT-07   2RHF              
5JJ2:	HEADER    HYDROLASE                               22-APR-16   5JJ2              
1RU4:	HEADER    LYASE                                   11-DEC-03   1RU4              
1MNN:	HEADER    TRANSCRIPTION/DNA                       05-SEP-02   1MNN              
5M33:	HEADER    CELL ADHESION                           14-OCT-16   5M33              
3DS4:	HEADER    VIRAL PROTEIN                           11-JUL-08   3DS4              
2X3M:	HEADER    UNKNOWN FUNCTION                        25-JAN-10   2X3M              
2VPT:	HEADER    HYDROLASE                               04-MAR-08   2VPT              
3DFF:	HEADER    HYDROLASE                               11-JUN-08   3DFF              
4H6Q:	HEADER    OXIDOREDUCTASE                          19-SEP-12   4H6Q              
2PNE:	HEADER    ANTIFREEZE PROTEIN                      24-APR-07   2PNE              
4H6C:	HEADER    ISOMERASE                               19-SEP-12   4H6C              
4YCB:	HEADER    ISOMERASE                               19-FEB-15   4YCB              
1YNP:	HEADER    OXIDOREDUCTASE                          25-JAN-05   1YNP              
4IN0:	HEADER    SPLICING                                03-JAN-13   4IN0              
4KM6:	HEADER    MEMBRANE PROTEIN                        08-MAY-13   4KM6              
3A6R:	HEADER    ELECTRON TRANSPORT                      08-SEP-09   3A6R              
3VEN:	HEADER    TRANSFERASE                             09-JAN-12   3VEN              
4J5R:	HEADER    HYDROLASE                               09-FEB-13   4J5R              
3VEJ:	HEADER    PROTEIN BINDING                         08-JAN-12   3VEJ              
4OPC:	HEADER    OXIDOREDUCTASE                          05-FEB-14   4OPC              
4INW:	HEADER    PHEROMONE-BINDING PROTEIN               07-JAN-13   4INW              
4EIC:	HEADER    ELECTRON TRANSPORT                      05-APR-12   4EIC              
3GMG:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   13-MAR-09   3GMG              
4YUC:	HEADER    HYDROLASE                               18-MAR-15   4YUC              
1PKH:	HEADER    HYDROLASE                               05-JUN-03   1PKH              
5A6M:	HEADER    HYDROLASE                               30-JUN-15   5A6M              
1RKI:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   21-NOV-03   1RKI              
3GMX:	HEADER    PROTEIN BINDING                         15-MAR-09   3GMX              
5BPK:	HEADER    HYDROLASE                               28-MAY-15   5BPK              
2Y0O:	HEADER    ISOMERASE                               07-DEC-10   2Y0O              
2HIY:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   29-JUN-06   2HIY              
4I1K:	HEADER    DNA BINDING PROTEIN                     21-NOV-12   4I1K              
1K3X:	HEADER    HYDROLASE/DNA                           04-OCT-01   1K3X              
4MNC:	HEADER    TRANSPORT PROTEIN                       10-SEP-13   4MNC              
4ONR:	HEADER    CELL ADHESION                           28-JAN-14   4ONR              
3RPC:	HEADER    HYDROLASE                               26-APR-11   3RPC              
5JXM:	HEADER    TRANSFERASE                             13-MAY-16   5JXM              
2IEL:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   19-SEP-06   2IEL              
5E50:	HEADER    LYASE                                   07-OCT-15   5E50              
2Z51:	HEADER    METAL TRANSPORT                         26-JUN-07   2Z51              
3EUN:	HEADER    ELECTRON TRANSPORT                      10-OCT-08   3EUN              
3QR7:	HEADER    VIRAL PROTEIN                           17-FEB-11   3QR7              
3A8G:	HEADER    LYASE                                   06-OCT-09   3A8G              
3EUR:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   10-OCT-08   3EUR              
4N4U:	HEADER    TRANSPORT PROTEIN                       08-OCT-13   4N4U              
4KT3:	HEADER    HYDROLASE                               19-MAY-13   4KT3              
3CIJ:	HEADER    TRANSPORT PROTEIN                       11-MAR-08   3CIJ              
3CIM:	HEADER    STRUCTURAL PROTEIN                      11-MAR-08   3CIM              
4BRC:	HEADER    HYDROLASE                               04-JUN-13   4BRC              
4TSD:	HEADER    UNKNOWN FUNCTION                        18-JUN-14   4TSD              
3G89:	HEADER    TRANSFERASE                             11-FEB-09   3G89              
2XWV:	HEADER    TRANSPORT PROTEIN                       05-NOV-10   2XWV              
4FZP:	HEADER    UNKNOWN FUNCTION                        06-JUL-12   4FZP              
4JGL:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   01-MAR-13   4JGL              
4P0T:	HEADER    CELL CYCLE                              18-FEB-14   4P0T              
5TVO:	HEADER    LYASE                                   09-NOV-16   5TVO              
2FGQ:	HEADER    MEMBRANE PROTEIN                        22-DEC-05   2FGQ              
4ZCE:	HEADER    ALLERGEN                                15-APR-15   4ZCE              
4FZL:	HEADER    ANTIMICROBIAL PROTEIN                   06-JUL-12   4FZL              
3O4P:	HEADER    HYDROLASE                               27-JUL-10   3O4P              
1UNQ:	HEADER    TRANSFERASE                             12-SEP-03   1UNQ              
2WDS:	HEADER    TRANSFERASE                             26-MAR-09   2WDS              
4ZC3:	HEADER    VIRAL PROTEIN                           15-APR-15   4ZC3              
2XW6:	HEADER    LYASE                                   01-NOV-10   2XW6              
4R6Y:	HEADER    TRANSPORT PROTEIN                       26-AUG-14   4R6Y              
5U4Q:	HEADER    LIPID-BINDING PROTEIN                   05-DEC-16   5U4Q              
4ZMK:	HEADER    DNA BINDING PROTEIN                     04-MAY-15   4ZMK              
3TG7:	HEADER    VIRAL PROTEIN                           17-AUG-11   3TG7              
3TG0:	HEADER    HYDROLASE                               16-AUG-11   3TG0              
3TG2:	HEADER    HYDROLASE                               17-AUG-11   3TG2              
4R6H:	HEADER    TRANSPORT PROTEIN                       25-AUG-14   4R6H              
2P14:	HEADER    HYDROLASE                               02-MAR-07   2P14              
2P17:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   02-MAR-07   2P17              
2F5T:	HEADER    TRANSCRIPTION                           27-NOV-05   2F5T              
2Z5W:	HEADER    STRUCTURAL PROTEIN                      20-JUL-07   2Z5W              
3CI3:	HEADER    TRANSFERASE                             10-MAR-08   3CI3              
3SZ3:	HEADER    LIGASE                                  18-JUL-11   3SZ3              
1XBI:	HEADER    RNA BINDING PROTEIN/STRUCTURAL PROTEIN  30-AUG-04   1XBI              
3CEC:	HEADER    TRANSCRIPTION                           28-FEB-08   3CEC              
1G2R:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   20-OCT-00   1G2R              
3SMV:	HEADER    HYDROLASE                               28-JUN-11   3SMV              
5E5Y:	HEADER    ANTIMICROBIAL PROTEIN                   09-OCT-15   5E5Y              
5GV0:	HEADER    MEMBRANE PROTEIN                        01-SEP-16   5GV0              
3U7Q:	HEADER    OXIDOREDUCTASE                          14-OCT-11   3U7Q              
3E0X:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   01-AUG-08   3E0X              
